track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Frankie Sinatra,The Avalanches,47,Wildflower,2016,Urban Contemporary,r&b,urban contemporary,0.695,0.846,2,-5.874,0,0.329,0.678,0.0,0.673,0.832,95.515,224013
The Weekend,SZA,76,Ctrl,2017,Urban Contemporary,r&b,urban contemporary,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187
OooWee,Rapsody,57,Crown,2016,Urban Contemporary,r&b,urban contemporary,0.432,0.652,1,-8.745,1,0.32,0.00211,0.0,0.158,0.26,76.859,270785
Heart Don't Stand a Chance,Anderson .Paak,59,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.685,0.545,7,-6.189,1,0.061,0.173,1.44e-05,0.237,0.506,94.061,312360
The Waters (feat. BJ the Chicago Kid),Anderson .Paak,55,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.671,0.678,10,-6.171,0,0.362,0.128,0.0,0.298,0.718,91.456,174253
The Season | Carry Me,Anderson .Paak,53,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.387,0.726,1,-7.681,1,0.412,0.0998,0.0,0.653,0.632,78.846,328813
Put Me Thru,Anderson .Paak,56,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.732,0.789,5,-3.717,0,0.0476,0.0459,3.11e-05,0.123,0.607,107.978,160760
Without You (feat. Rapsody),Anderson .Paak,52,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.626,0.916,7,-8.39,0,0.44,0.019,0.0,0.386,0.804,83.322,199347
Parking Lot,Anderson .Paak,54,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.639,0.907,9,-7.85,1,0.0409,0.0128,0.328,0.704,0.696,97.019,234333
Celebrate,Anderson .Paak,53,Malibu,2016,Urban Contemporary,r&b,urban contemporary,0.703,0.759,0,-6.554,1,0.149,0.0484,0.0031,0.664,0.863,94.009,226187
Suede,NxWorries,63,Yes Lawd!,2016,Urban Contemporary,r&b,urban contemporary,0.669,0.735,10,-7.264,1,0.329,0.459,0.0,0.103,0.723,117.284,174867
Solo,Frank Ocean,69,Blonde,2016,Urban Contemporary,r&b,urban contemporary,0.444,0.287,5,-10.631,0,0.0375,0.849,2.82e-06,0.161,0.246,124.027,257380
Nights,Frank Ocean,78,Blonde,2016,Urban Contemporary,r&b,urban contemporary,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151
White Ferrari,Frank Ocean,71,Blonde,2016,Urban Contemporary,r&b,urban contemporary,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917,248808
Godspeed,Frank Ocean,66,Blonde,2016,Urban Contemporary,r&b,urban contemporary,0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922
Biking (Solo),Frank Ocean,59,Biking (Solo),2017,Urban Contemporary,r&b,urban contemporary,0.64,0.548,7,-6.965,1,0.147,0.543,3.1e-06,0.303,0.181,148.077,212495
Glitter,"Tyler, The Creator",70,Flower Boy,2017,Urban Contemporary,r&b,urban contemporary,0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,224893
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",72,Flower Boy,2017,Urban Contemporary,r&b,urban contemporary,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653
Big K.R.I.T.,Big K.R.I.T.,41,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.389,0.805,1,-6.716,1,0.332,0.727,0.00034,0.0987,0.376,139.073,172194
Confetti,Big K.R.I.T.,50,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.686,0.633,1,-8.321,0,0.2,0.0518,1.09e-05,0.083,0.218,85.955,198763
Subenstein (My Sub IV),Big K.R.I.T.,44,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.698,0.83,1,-5.668,1,0.093,0.00471,0.0,0.151,0.686,155.029,243206
Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown),Big K.R.I.T.,40,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.495,0.663,1,-6.649,1,0.185,0.0411,0.0,0.144,0.128,86.728,277239
Get Away,Big K.R.I.T.,44,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.621,0.725,7,-4.496,1,0.267,0.367,0.0,0.104,0.153,155.974,297614
Justin Scott,Big K.R.I.T.,42,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.241,0.722,4,-5.161,0,0.0426,0.0145,0.001,0.306,0.142,115.869,240335
Miss Georgia Fornia (feat. Joi),Big K.R.I.T.,36,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.58,0.758,9,-4.605,0,0.174,0.229,2.43e-05,0.131,0.188,103.847,360666
Price of Fame,Big K.R.I.T.,40,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.675,0.703,2,-7.117,1,0.32,0.144,3.33e-06,0.0912,0.421,79.97,254361
Drinking Sessions (feat. Keyon Harrold),Big K.R.I.T.,40,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.514,0.717,9,-5.987,0,0.249,0.209,0.0,0.169,0.333,140.9,311626
"The Light (feat. Bilal, Robert Glasper Jr., Kenneth Whalum & Burniss Earl Travis II)",Big K.R.I.T.,33,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.401,0.834,11,-5.546,0,0.161,0.244,0.0,0.365,0.17,129.443,244766
Bury Me In Gold,Big K.R.I.T.,39,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.527,0.772,9,-5.313,1,0.0765,0.0248,4.81e-06,0.108,0.438,97.948,264520
GOLD,BROCKHAMPTON,69,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.808,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,266000
2PAC,BROCKHAMPTON,48,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.709,0.505,3,-8.627,1,0.212,0.503,0.000422,0.179,0.71,77.947,62375
FAKE,BROCKHAMPTON,56,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.7,0.435,7,-9.769,1,0.0526,0.00829,0.00012,0.0925,0.645,125.894,275500
BUMP,BROCKHAMPTON,50,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.625,0.699,7,-10.665,1,0.478,0.059,0.0,0.231,0.381,147.956,158108
CASH,BROCKHAMPTON,49,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.611,0.795,0,-8.59,0,0.0485,0.184,0.0313,0.321,0.396,75.015,195200
MILK,BROCKHAMPTON,54,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.594,0.454,5,-8.757,1,0.0473,0.0392,0.000954,0.32,0.28,75.012,295000
FACE,BROCKHAMPTON,71,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,259000
WASTE,BROCKHAMPTON,63,SATURATION,2017,Urban Contemporary,r&b,urban contemporary,0.416,0.412,9,-11.262,1,0.0361,0.511,0.000423,0.241,0.409,116.84,154406
Chan Chan,Buena Vista Social Club,67,Buena Vista Social Club,1997,Cuban vibes only,r&b,urban contemporary,0.396,0.496,2,-11.728,0,0.0356,0.833,0.00534,0.0996,0.679,165.647,256653
La Cuba Mía - En Vivo,Celia Cruz,20,La Cuba Mía (Original Motion Picture Soundtrack),2004,Cuban vibes only,r&b,urban contemporary,0.514,0.705,5,-6.841,1,0.0895,0.209,0.0,0.743,0.832,168.301,284706
Pilón - Remasterizado,William Vivanco,15,La isla milagrosa (Remasterizado),2018,Cuban vibes only,r&b,urban contemporary,0.767,0.845,1,-8.416,1,0.133,0.539,3.59e-05,0.0928,0.906,110.0,244000
Tradición,Gloria Estefan,32,Mi Tierra,1993,Cuban vibes only,r&b,urban contemporary,0.571,0.698,0,-6.786,1,0.109,0.0839,0.00319,0.127,0.909,132.215,320027
Todo Se Acabó - Remasterizado,Formell,34,La Fantasía - Homenaje a Juan Formell,2015,Cuban vibes only,r&b,urban contemporary,0.509,0.855,4,-4.531,0,0.096,0.505,0.00012,0.131,0.638,172.484,314947
Un Bolero Que Te Salve - Remasterizado,Leoni Torres,26,Latiendo (Remasterizado),2011,Cuban vibes only,r&b,urban contemporary,0.624,0.521,0,-7.135,1,0.0303,0.626,9.86e-06,0.0842,0.45,133.939,221000
"Dime Qué Más (with Roldán de Orishas, Omara Portuondo)",Baby Lores,1,Strictly Latin Dancing - Come On Dance! (20 Ballroom Hits),2011,Cuban vibes only,r&b,urban contemporary,0.686,0.726,7,-5.321,1,0.0369,0.546,0.0,0.362,0.454,129.999,286067
Me Quedo Contigo,Leoni Torres,50,Amor Bonito,2019,Cuban vibes only,r&b,urban contemporary,0.658,0.689,10,-5.729,1,0.0458,0.665,1.12e-05,0.0946,0.874,195.042,203227
La Negra Tiene Tumbao,Celia Cruz,55,La Negra Tiene Tumbao,2001,Cuban vibes only,r&b,urban contemporary,0.799,0.843,11,-4.424,0,0.053,0.0338,3.33e-05,0.199,0.96,110.726,253347
Quimbara,Johnny Pacheco,60,Celia & Johnny,1974,Cuban vibes only,r&b,urban contemporary,0.6,0.633,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947
Cuba No Se Fue de Mí,Orishas,47,Cuba No Se Fue de Mí,2019,Cuban vibes only,r&b,urban contemporary,0.753,0.723,1,-4.508,0,0.0569,0.333,5.92e-06,0.0749,0.722,87.001,247425
Ser De Sol,Descemer Bueno,36,Bueno,2012,Cuban vibes only,r&b,urban contemporary,0.727,0.6,9,-5.869,1,0.0267,0.326,0.0,0.348,0.676,125.054,239387
Guajiro,Sexto Sentido,13,The Way,2011,Cuban vibes only,r&b,urban contemporary,0.614,0.584,7,-8.449,1,0.0498,0.663,0.000304,0.167,0.931,96.76,201467
La Evolución,David Blanco,11,La Evolución,2009,Cuban vibes only,r&b,urban contemporary,0.808,0.965,10,-3.679,0,0.0317,0.0028,0.0,0.536,0.974,120.012,228000
La Fortuna (feat. Tommy Torres),Diana Fuentes,49,Libre,2019,Cuban vibes only,r&b,urban contemporary,0.812,0.549,3,-7.285,1,0.0625,0.589,3.44e-05,0.0978,0.668,79.97,208611
Me Voy,Cimafunk,42,Terapia,2017,Cuban vibes only,r&b,urban contemporary,0.8,0.911,11,-5.926,0,0.129,0.222,0.0,0.203,0.856,120.066,240551
Loco Loco (feat. Kelvis Ochoa & Gilberto Santa Rosa),Gente De Zona,47,OTRA COSA,2019,Cuban vibes only,r&b,urban contemporary,0.78,0.856,5,-3.638,1,0.0591,0.223,0.0,0.0817,0.88,101.979,199213
Rie y Llora,Celia Cruz,51,Regalo Del Alma,2000,Cuban vibes only,r&b,urban contemporary,0.833,0.918,2,-4.401,0,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,250373
537 C U B A,Orishas,54,A Lo Cubano,1999,Cuban vibes only,r&b,urban contemporary,0.859,0.709,10,-8.906,0,0.281,0.079,3.89e-06,0.067,0.885,83.681,264173
Como Se Pone la Habana,Telmary,16,Fuerza Arará,2018,Cuban vibes only,r&b,urban contemporary,0.808,0.658,6,-9.102,0,0.111,0.187,0.00012,0.139,0.641,94.992,251925
Bonito y sabroso,Beny Moré,36,Cubano!,2008,Cuban vibes only,r&b,urban contemporary,0.906,0.456,10,-6.59,1,0.0555,0.735,0.0112,0.494,0.929,125.291,175653
María Cristina - Remasterizado,Eliades Ochoa,39,The Real Cuban Music (Remasterizado),2018,Cuban vibes only,r&b,urban contemporary,0.514,0.631,8,-8.591,1,0.0354,0.295,1.64e-05,0.0294,0.92,94.828,260267
Píntate Los Labios María (Son),Eliades Ochoa,35,Sublime Ilusión,1999,Cuban vibes only,r&b,urban contemporary,0.571,0.489,4,-10.132,0,0.0376,0.57,0.00884,0.0888,0.64,100.634,275827
Lágrimas Negras,Vieja Trova Santiaguera,18,Vieja Trova Santiaguera,1994,Cuban vibes only,r&b,urban contemporary,0.494,0.435,11,-13.297,0,0.0839,0.26,0.0,0.215,0.819,88.571,208797
Por Ese Hombre,Los 4,48,Privilegio 2,2018,Cuban vibes only,r&b,urban contemporary,0.721,0.941,0,-3.649,0,0.0541,0.552,0.0,0.157,0.789,103.024,277524
Por una camarera,Mauricio Figueiral,6,Por una camarera,2013,Cuban vibes only,r&b,urban contemporary,0.824,0.683,6,-4.361,0,0.0322,0.165,5.6e-06,0.784,0.964,134.976,214781
La choza de Chacho y Chicha,Tony Avila,22,En tierra,2011,Cuban vibes only,r&b,urban contemporary,0.804,0.495,9,-12.448,0,0.153,0.33,0.0,0.343,0.86,89.998,284761
Ojos Negros,Kelvis Ochoa,36,Amor y Musica,2007,Cuban vibes only,r&b,urban contemporary,0.597,0.28,0,-10.396,0,0.0593,0.803,0.0,0.089,0.528,77.565,258093
Havana 1957,Orishas,49,Gourmet,2018,Cuban vibes only,r&b,urban contemporary,0.697,0.752,11,-4.53,0,0.0773,0.313,0.000235,0.0578,0.715,93.019,305186
Guajira Guantanamera - Remasterizado,Joseito Fernández,19,... Y Su Guantanamera (Remasterizado),1992,Cuban vibes only,r&b,urban contemporary,0.686,0.573,9,-7.304,1,0.0518,0.877,0.0267,0.134,0.764,129.434,178427
To Be With You - Re-edit,Jimmy Sabater,0,The Best Of Disco Demands - A Collection Of Rare 1970s Dance Music - Compiled By Al Kent,2012,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.646,0.837,5,-9.621,1,0.0456,0.078,0.768,0.0597,0.781,131.054,435508
Kajo Golo Weka,Peter Tsotsi Juma,8,Kenya Special (Selected East African Recordings From The 1970s & '80s),2013,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.478,0.649,5,-8.086,0,0.377,0.27,4.92e-05,0.302,0.589,77.206,264120
Big Yellow Taxi,Joni Mitchell,69,Ladies Of The Canyon,1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,134800
Didn't I (Blow Your Mind This Time),The Delfonics,59,The Delfonics,1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.484,0.59,9,-6.663,1,0.0283,0.795,0.00306,0.155,0.324,140.588,201067
"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,6,Platinum & Gold Collection,1990,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.418,0.306,10,-12.679,1,0.0289,0.746,3.98e-05,0.0995,0.19,71.251,254493
Tumbling Dice,The Rolling Stones,60,Exile On Main Street (2010 Re-Mastered),1972,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,226333
Street Life,Randy Crawford,45,Best Of Randy Crawford,2011,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.658,0.757,10,-8.751,0,0.0455,0.0904,0.0076,0.188,0.808,107.418,256613
Corona,Minutemen,53,Double Nickels on the Dime,1984,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.47,0.913,7,-10.196,1,0.0343,6.59e-05,0.267,0.222,0.977,130.425,145533
Muskrat Love,Captain & Tennille,0,Song Of Joy,1976,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.394,0.256,9,-16.528,1,0.056,0.885,0.000133,0.249,0.22,204.527,228160
Shake Your Body (Down to the Ground),The Jacksons,50,Destiny,1978,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.82,0.613,0,-9.152,1,0.0606,0.0208,0.000101,0.372,0.816,117.602,479440
Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,59,Express Yourself,1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.789,0.683,8,-8.835,1,0.086,0.48,0.0,0.35,0.882,92.311,233613
Misty Blue,Dorothy Moore,51,Misty Blue,1976,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.394,0.243,3,-14.664,1,0.0302,0.658,0.00603,0.085,0.504,173.365,222400
Papa was a rollin'stone,Eddie Kendricks,22,The Best of Temptations,2002,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.785,0.476,5,-12.061,0,0.0433,0.0957,0.0317,0.0407,0.865,119.993,203360
Groove Me,King Floyd,59,Choice Cuts,1994,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.913,0.481,11,-8.459,1,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,184467
Car Wash,Rose Royce,50,Car Wash,1976,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573
Without You - Remastered,Harry Nilsson,13,Nilsson Schmilsson,1971,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.453,0.213,4,-13.656,1,0.0279,0.554,3.68e-06,0.0506,0.0955,64.177,203000
Son Of A Preacher Man,Dusty Springfield,71,Dusty In Memphis,1969,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,148053
I Will Survive,Gloria Gaynor,17,Universal Masters Collection,1999,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.773,0.641,0,-10.375,1,0.0421,0.0154,0.00104,0.302,0.66,116.287,197573
Sunny,Boney M.,64,Take The Heat Off Me,1976,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.647,0.868,0,-6.427,0,0.105,0.0876,0.124,0.129,0.803,121.822,242240
Lust For Life,Iggy Pop,37,Lust For Life,1977,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243,313800
You Dropped A Bomb On Me,The Gap Band,56,The Gap Band IV,1982,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.786,0.627,9,-11.177,1,0.0339,0.00737,0.00186,0.181,0.831,126.461,312907
Let's Dance - 2002 Remaster,David Bowie,65,Let's Dance,1983,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.654,0.641,8,-9.771,1,0.0482,0.00535,0.00321,0.209,0.794,114.696,247600
It's Not Unusual,Tom Jones,2,It's Not Unusual,1987,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.496,0.596,0,-12.564,1,0.047,0.51,0.0,0.22,0.905,92.733,125533
Shake Your Groove Thing,Peaches & Herb,10,2 Hot!,1978,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.867,0.73,9,-6.605,1,0.0496,0.45,0.0143,0.0817,0.917,132.57,346133
Build Me Up Buttercup,The Foundations,72,The Foundations,1968,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.66,0.512,0,-7.183,1,0.0294,0.313,0.0,0.283,0.852,133.607,177533
Can't Take My Eyes off You,Frankie Valli,65,Solo,1967,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680
Easy,Lionel Richie,48,Tuskegee (Deluxe Version),2012,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.507,0.389,10,-9.221,0,0.0306,0.753,0.000115,0.178,0.249,132.79,270574
I Can't Stand The Rain,Ann Peebles,41,I Can't Stand The Rain,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400
Proud Mary,Tina Turner,66,What's Love Got to Do with It?,1993,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.397,0.499,2,-10.972,1,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,327400
Nothing From Nothing,Billy Preston,2,The Kids & Me,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.81,0.827,9,-4.093,0,0.029,0.59,0.0142,0.198,0.919,102.816,156200
Mess Around,Ray Charles,59,"Ray Charles (aka: Hallelujah, I Love Her So)",1957,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.565,0.962,8,-2.981,1,0.064,0.437,0.0,0.056,0.906,148.808,160227
Land of 1000 Dances,Wilson Pickett,61,The Exciting Wilson Pickett,1966,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973
Tell Me Something Good,Rufus & Chaka Khan,0,Rags To Rufus,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.659,0.534,1,-9.913,1,0.246,0.614,0.0,0.125,0.764,74.345,278000
Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",58,Dreamer,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,233560
Atomic Dog,George Clinton,51,Computer Games,1982,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.899,0.491,6,-11.043,0,0.258,0.148,3.82e-06,0.411,0.826,107.706,287107
Them Changes,Buddy Miles,0,Them Changes (Reissue),1970,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.664,0.743,4,-9.364,1,0.0326,0.117,2.9e-05,0.192,0.824,113.071,199933
Be Thankful For What You've Got - Pt. 1,William DeVaughn,8,Soul Man,2017,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.86,0.444,11,-15.009,0,0.131,0.589,0.206,0.0861,0.909,91.955,208240
Give Up The Funk (Tear The Roof Off The Sucker),Parliament,61,Mothership Connection,1975,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.717,0.665,9,-9.503,1,0.0523,0.0659,0.0,0.326,0.774,105.693,348067
Superfly,Curtis Mayfield,54,Superfly (O.S.T.),1972,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.749,120.109,233600
Think (About It) - Single Version,Lyn Collins,0,The Best Of James Brown 20th CenturyThe Millennium Collection Vol. 3,2005,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.755,0.701,9,-5.894,1,0.226,0.196,0.000966,0.0375,0.738,112.798,200387
Pick Up the Pieces,Average White Band,53,AWB,1974,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.768,0.853,10,-5.915,0,0.0427,0.0548,0.13,0.0188,0.889,107.234,239908
