track_name,track_artist,track_popularity,track_album_name,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_album_release_year,track_album_release_month
The Touch,Otis Junior,39,The Touch,I Love My Neo-Soul,r&b,neo soul,0.774,0.432,2,-5.806,0,0.084,0.315,0.0,0.334,0.727,94.951,153474,2019,6
Hot Pearl C (feat. N’Dambi),RC & The Gritz,38,Analog World,I Love My Neo-Soul,r&b,neo soul,0.582,0.561,11,-7.358,0,0.112,0.635,3.84e-06,0.37,0.339,155.114,275547,2019,3
Chicago Boy,Ari Lennox,58,Shea Butter Baby,I Love My Neo-Soul,r&b,neo soul,0.675,0.397,6,-7.675,0,0.0413,0.496,5.66e-06,0.333,0.322,119.395,288659,2019,5
Jumping Off the Moon,Mac Ayres,52,Jumping Off the Moon,I Love My Neo-Soul,r&b,neo soul,0.586,0.729,0,-6.806,0,0.287,0.246,0.000235,0.314,0.464,79.888,292152,2019,5
Otherside - Two Another Remix,Young Franco,39,Otherside (Remixes),I Love My Neo-Soul,r&b,neo soul,0.734,0.718,11,-7.542,0,0.138,0.225,0.00231,0.363,0.478,99.033,186923,2019,5
Rolling into One,Jordan Rakei,8,Rolling into One,I Love My Neo-Soul,r&b,neo soul,0.742,0.699,7,-8.088,1,0.0636,0.285,0.000336,0.224,0.689,106.984,259197,2019,5
Goddamn,Deva Mahal,39,Goddamn,I Love My Neo-Soul,r&b,neo soul,0.672,0.66,11,-4.728,0,0.186,0.173,1.99e-05,0.213,0.529,139.763,172843,2019,5
Peace Of Mind,Hablot Brown,44,Peace Of Mind,I Love My Neo-Soul,r&b,neo soul,0.747,0.35,5,-8.046,0,0.061,0.0402,0.122,0.105,0.407,88.983,237303,2019,4
Cycles,Shafiq Husayn,31,Cycles,I Love My Neo-Soul,r&b,neo soul,0.699,0.764,11,-6.657,1,0.0914,0.191,0.082,0.256,0.652,93.997,229381,2019,3
New Apartment,Ari Lennox,56,Shea Butter Baby,I Love My Neo-Soul,r&b,neo soul,0.534,0.489,8,-8.725,0,0.241,0.302,0.0,0.112,0.416,147.943,236679,2019,5
What Am I to Do?,Ezra Collective,52,What Am I to Do?,I Love My Neo-Soul,r&b,neo soul,0.81,0.705,8,-8.041,0,0.239,0.392,0.115,0.109,0.681,96.696,244733,2019,4
Grave,Summer Walker,59,CLEAR,I Love My Neo-Soul,r&b,neo soul,0.653,0.468,1,-12.101,1,0.0572,0.0504,7.9e-05,0.372,0.199,96.931,185172,2019,1
I Want You Around,Snoh Aalegra,4,I Want You Around (Edited),I Love My Neo-Soul,r&b,neo soul,0.707,0.522,4,-7.033,1,0.204,0.341,0.0641,0.0771,0.638,168.028,213253,2019,2
SOS,McClenney,5,SOS,I Love My Neo-Soul,r&b,neo soul,0.697,0.251,1,-13.628,0,0.039,0.572,0.00394,0.122,0.555,72.95,187242,2019,2
One,Cleo Sol,46,One,I Love My Neo-Soul,r&b,neo soul,0.432,0.822,7,-4.516,0,0.0551,0.0671,0.0124,0.0965,0.386,153.014,273774,2019,2
Cry Me a River,Nathan Britton,37,"Neo Soul Collective, Pt. 1",I Love My Neo-Soul,r&b,neo soul,0.639,0.316,8,-10.558,0,0.0454,0.184,0.000151,0.0903,0.193,85.063,180456,2019,2
Treat Me Like I’m All Yours,Sasha Keable,41,MAN,I Love My Neo-Soul,r&b,neo soul,0.436,0.601,9,-3.658,0,0.16,0.715,3.23e-06,0.101,0.357,70.435,244360,2019,4
Cruel,Jeff Bernat,60,She Loves Me Not,I Love My Neo-Soul,r&b,neo soul,0.704,0.379,9,-9.038,1,0.0816,0.699,0.0,0.112,0.465,78.91,224282,2019,2
Grateful,Mahalia,63,Grateful,Neo-Soul,r&b,neo soul,0.655,0.351,7,-7.628,0,0.153,0.73,0.000176,0.291,0.316,141.689,185992,2019,4
The News,PARTYNEXTDOOR,70,The News,Neo-Soul,r&b,neo soul,0.74,0.465,7,-8.27,0,0.0411,0.304,0.00404,0.101,0.276,116.741,267384,2019,11
"Guarding The Gates - From ""Queen & Slim: The Soundtrack""",Ms. Lauryn Hill,3,Queen & Slim: The Soundtrack,Neo-Soul,r&b,neo soul,0.314,0.743,11,-6.396,1,0.115,0.125,0.0,0.363,0.332,147.209,360312,2019,11
Morning,Teyana Taylor,69,Morning,Neo-Soul,r&b,neo soul,0.579,0.632,3,-7.732,0,0.0918,0.677,0.0,0.0892,0.76,120.258,253947,2019,11
"Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""",Bilal,37,Queen & Slim: The Soundtrack,Neo-Soul,r&b,neo soul,0.598,0.412,11,-9.838,1,0.14,0.815,0.000352,0.114,0.431,146.039,339847,2019,11
Love... (Her Fault) [feat. Bryson Tiller],Wale,69,Wow... That's Crazy,Neo-Soul,r&b,neo soul,0.59,0.598,7,-7.153,1,0.609,0.0697,0.0,0.112,0.34,156.073,212500,2019,10
Money & Power,JoJo2amazing,5,Money & Power,Neo-Soul,r&b,neo soul,0.818,0.426,8,-10.688,1,0.196,0.217,0.0,0.133,0.146,119.996,264000,2019,12
"Verify (feat. Young Thug, Gunna)",Jacquees,50,Verify,Neo-Soul,r&b,neo soul,0.525,0.637,1,-4.717,1,0.0932,0.0289,0.0,0.0763,0.322,84.72,163493,2019,9
How You Want It?,Teyana Taylor,71,How You Want It?,Neo-Soul,r&b,neo soul,0.492,0.698,5,-2.801,0,0.184,0.292,0.0,0.0989,0.749,94.59,222213,2019,8
"Pretty Bitches In The Trap (Extended Remix) (feat. Gucci Mane, Tokyo Jetz & Trouble)",Summerella,47,"Pretty Bitches In The Trap (Extended Remix) [feat. Gucci Mane, Tokyo Jetz & Trouble]",Neo-Soul,r&b,neo soul,0.74,0.766,5,-4.727,1,0.225,0.0785,0.0,0.036,0.64,139.969,291613,2019,6
Blame,Bryson Tiller,74,Blame,Neo-Soul,r&b,neo soul,0.73,0.38,11,-8.558,0,0.0988,0.0319,4.93e-05,0.12,0.323,114.973,127029,2019,7
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,72,Revenge Of The Dreamers III,Neo-Soul,r&b,neo soul,0.664,0.61,7,-6.432,0,0.339,0.145,0.0,0.097,0.472,76.024,284040,2019,7
F You I Love You (feat. Teyana Taylor),KYLE,67,Light of Mine (Deluxe),Neo-Soul,r&b,neo soul,0.756,0.486,9,-6.491,0,0.2,0.138,0.0,0.116,0.586,98.05,236296,2019,8
Notice Me,JoJo2amazing,5,Notice Me,Neo-Soul,r&b,neo soul,0.449,0.587,9,-11.04,0,0.308,0.454,0.0,0.242,0.375,136.577,257143,2019,10
Better With Time,11:11,36,MOOD,Neo-Soul,r&b,neo soul,0.552,0.629,9,-6.784,0,0.239,0.178,0.0,0.108,0.331,151.543,190081,2019,9
Ride (feat. Kehlani),YK Osiris,69,Ride,Neo-Soul,r&b,neo soul,0.691,0.621,7,-4.262,0,0.0538,0.341,0.0,0.132,0.392,132.937,205893,2019,10
Who's,Jacquees,69,Who's,Neo-Soul,r&b,neo soul,0.693,0.573,10,-7.652,0,0.22,0.0142,0.0,0.0372,0.457,129.931,185893,2019,5
Purple Emoji (feat. J. Cole),Ty Dolla $ign,72,Purple Emoji (feat. J Cole),Neo-Soul,r&b,neo soul,0.707,0.543,8,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,163755,2019,5
"Got Me (feat. Ari Lennox, Omen, Ty Dolla $ign & Dreezy)",Dreamville,13,1-888-88-DREAM,Neo-Soul,r&b,neo soul,0.679,0.579,0,-7.03,0,0.327,0.15,0.0,0.0953,0.482,76.348,284107,2019,6
Title,Kiana Ledé,55,Title,Neo-Soul,r&b,neo soul,0.682,0.681,10,-6.997,1,0.087,0.388,0.000138,0.385,0.516,87.469,145947,2019,8
Wrong,Luh Kel,76,Wrong,Neo-Soul,r&b,neo soul,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,130876,2019,4
Easy - Remix,DaniLeigh,78,Easy (Remix),Neo-Soul,r&b,neo soul,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,186587,2019,5
Drunk Dialing...LODT,Summer Walker,69,Over It,Neo-Soul,r&b,neo soul,0.556,0.437,9,-7.194,1,0.178,0.604,0.0,0.201,0.112,125.662,134440,2019,10
Hold You Down,Maleekisking,5,Chronicles of M.I.K,Neo-Soul,r&b,neo soul,0.639,0.488,0,-10.831,1,0.0607,0.535,0.0,0.0792,0.312,100.028,223242,2019,9
In Between,dvsn,56,In Between,Neo-Soul,r&b,neo soul,0.47,0.299,1,-10.248,0,0.0878,0.508,2.54e-05,0.0981,0.507,84.624,201546,2019,7
Your Peace (feat. Lil Baby),Jacquees,48,Your Peace,Neo-Soul,r&b,neo soul,0.518,0.63,6,-5.968,0,0.199,0.00997,0.0,0.101,0.576,195.958,183920,2019,3
Simmer (feat. Burna Boy),Mahalia,67,Simmer (feat. Burna Boy),Neo-Soul,r&b,neo soul,0.695,0.746,5,-3.952,0,0.0482,0.227,0.0,0.254,0.576,91.698,167680,2019,7
RPG (feat. 6lack),Kehlani,63,While We Wait,Neo-Soul,r&b,neo soul,0.758,0.534,7,-7.368,0,0.287,0.402,0.0,0.0917,0.719,132.94,236218,2019,2
Broke (feat. JID),Ari Lennox,60,Shea Butter Baby,Neo-Soul,r&b,neo soul,0.894,0.307,1,-8.941,0,0.115,0.173,0.0,0.0831,0.48,120.001,242000,2019,5
Try,SAAKB,27,Try,Neo-Soul,r&b,neo soul,0.562,0.532,0,-8.779,0,0.132,0.507,1.24e-06,0.0734,0.393,122.141,145500,2019,4
Set You Free (feat. Kelly Price),Wale,48,Wow... That's Crazy,Neo-Soul,r&b,neo soul,0.645,0.667,8,-5.801,1,0.111,0.141,1.49e-05,0.206,0.465,95.169,169000,2019,10
Out Of The Ordinary,Jacquees,55,King of R&B,Neo-Soul,r&b,neo soul,0.723,0.464,9,-8.446,0,0.0409,0.0236,0.0,0.189,0.531,137.983,187600,2019,11
No Lie (feat. WizKid),GoldLink,48,Diaspora,Neo-Soul,r&b,neo soul,0.485,0.488,10,-7.94,0,0.328,0.0267,0.000273,0.0972,0.262,77.036,203853,2019,6
Thing Called Love,Kevin Ross,57,Thing Called Love,Neo-Soul,r&b,neo soul,0.674,0.415,9,-7.403,0,0.0709,0.3,0.0,0.0981,0.632,73.965,197463,2019,9
Holy Ghost,Fantasia,29,Holy Ghost,Neo-Soul,r&b,neo soul,0.637,0.772,3,-2.552,0,0.137,0.387,3.95e-05,0.187,0.7,160.939,191786,2019,9
Secret (feat. YK Osiris),Ann Marie,64,Tripolar 2,Neo-Soul,r&b,neo soul,0.738,0.617,1,-6.775,0,0.0514,0.511,0.0,0.201,0.783,130.096,179147,2019,1
Conclusion,NOLAN,39,Before the Suns Up,Neo-Soul,r&b,neo soul,0.632,0.469,6,-8.856,0,0.0705,0.198,3.91e-05,0.143,0.446,83.001,149250,2019,6
God's Will,DJ Bode,6,God's Will,Neo-Soul,r&b,neo soul,0.793,0.843,0,-3.556,0,0.108,0.704,0.0464,0.278,0.918,102.007,251507,2019,6
I Don't Need You,Yady,27,I Don't Need You,Neo-Soul,r&b,neo soul,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320,2019,3
Never That,Aquariuz,13,Aquariuz,Neo-Soul,r&b,neo soul,0.77,0.178,10,-15.295,0,0.0656,0.12,4.98e-05,0.111,0.262,95.946,128977,2019,2
Feelings (feat. H.E.R.),Deante' Hitchcock,47,Just A Sample 2,Neo-Soul,r&b,neo soul,0.498,0.726,7,-5.7,0,0.175,0.0732,0.0,0.113,0.315,125.128,211920,2019,3
Heat (feat. Gunna),Chris Brown,63,Heat (feat. Gunna),Neo-Soul,r&b,neo soul,0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.117,0.483,82.43,232733,2019,6
HOLD UP (feat. Queen Naija),DDG,57,Sorry 4 The Hold Up,Neo-Soul,r&b,neo soul,0.517,0.58,1,-5.501,0,0.0997,0.654,0.0,0.62,0.649,171.505,205120,2019,3
Friday,Theblackboyjohn,5,Friday,Neo-Soul,r&b,neo soul,0.533,0.594,4,-7.373,0,0.0903,0.0234,8.9e-06,0.0463,0.196,105.987,163631,2019,8
Love Riddim,Rotimi,62,Love Riddim,Neo-Soul,r&b,neo soul,0.781,0.633,4,-5.616,0,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,219482,2019,4
Let Go,JavyDade,0,Voyage,Neo-Soul,r&b,neo soul,0.739,0.457,9,-12.014,0,0.196,0.231,0.000106,0.112,0.41,141.967,162717,2019,1
That's Why I Love You (feat. Sabrina Claudio),SiR,63,Chasing Summer,Neo-Soul,r&b,neo soul,0.634,0.496,3,-6.077,0,0.292,0.333,0.0,0.13,0.546,119.627,241747,2019,8
New Sky (feat. Kadhja Bonet),SiR,55,Chasing Summer,Neo-Soul,r&b,neo soul,0.608,0.651,5,-6.954,0,0.0375,0.0631,0.00115,0.151,0.252,89.097,191973,2019,8
Old Graffiti,Bibio,39,Old Graffiti,Neo-Soul Guitar,r&b,neo soul,0.639,0.914,10,-7.189,0,0.0394,0.277,0.802,0.0382,0.966,94.823,208853,2019,3
By the Pool,Palomo Wendel,43,Morning Glow,Neo-Soul Guitar,r&b,neo soul,0.778,0.193,4,-15.032,0,0.037,0.859,0.962,0.111,0.381,76.017,201690,2019,2
Temptations,Jitwam,25,Temptations,Neo-Soul Guitar,r&b,neo soul,0.788,0.431,5,-8.097,0,0.0278,0.623,0.536,0.151,0.719,96.063,170710,2019,3
Laguna Limited,ESCHES,35,Laguna Limited,Neo-Soul Guitar,r&b,neo soul,0.566,0.188,1,-16.824,0,0.0666,0.676,0.0691,0.102,0.0376,59.056,224696,2019,2
"thank u, next",Adam Neely,38,"thank u, next",Neo-Soul Guitar,r&b,neo soul,0.566,0.487,6,-7.034,1,0.0452,0.447,0.0,0.0969,0.414,98.025,193447,2019,4
Best Friend,Ady Suleiman,47,Thoughts & Moments Vol. 1 Mixtape,Neo-Soul Guitar,r&b,neo soul,0.708,0.488,1,-7.896,1,0.264,0.616,0.0,0.0823,0.774,160.083,219066,2019,4
Old Fashioned,Bruno Major,62,Old Fashioned,Neo-Soul Guitar,r&b,neo soul,0.74,0.242,2,-9.003,1,0.0472,0.736,0.00156,0.0972,0.331,131.987,199904,2019,2
Close Enough to Hurt,Rod Wave,50,Close Enough to Hurt,NEO SOUL GUITAR,r&b,neo soul,0.803,0.515,6,-8.758,0,0.127,0.286,0.0,0.115,0.2,78.021,135419,2019,10
Eternally 12,Melanie Faye,53,Eternally 12,NEO SOUL GUITAR,r&b,neo soul,0.713,0.387,8,-15.257,0,0.0356,0.0539,0.442,0.0732,0.539,129.908,241603,2019,2
Flutter,Beau Diako,39,Flutter,NEO SOUL GUITAR,r&b,neo soul,0.625,0.439,0,-10.133,0,0.0419,0.823,0.0248,0.102,0.551,76.043,192318,2019,10
Buttermilk,Beau Diako,40,Buttermilk,NEO SOUL GUITAR,r&b,neo soul,0.608,0.548,2,-7.829,1,0.0346,0.594,0.000342,0.132,0.397,88.034,205143,2019,8
Want More,Kevin Lavitt,24,Want More,NEO SOUL GUITAR,r&b,neo soul,0.826,0.506,0,-9.302,0,0.0902,0.708,7.68e-06,0.113,0.623,118.97,173749,2019,7
Time,Isaiah Sharkey,28,Love Is The Key (The Cancerian Theme),NEO SOUL GUITAR,r&b,neo soul,0.649,0.459,9,-8.767,1,0.369,0.164,3.49e-05,0.0426,0.352,127.407,323909,2019,6
skeletons,keshi,65,skeletons,NEO SOUL GUITAR,r&b,neo soul,0.719,0.265,2,-12.782,1,0.0754,0.296,0.0865,0.108,0.273,80.021,152480,2019,7
Maldita Abusadora,Paulo Londra,67,Homerun,NEO SOUL GUITAR,r&b,neo soul,0.781,0.373,7,-9.35,0,0.121,0.619,0.0,0.348,0.669,117.98,250297,2019,5
Road Less Traveled,Fatai,29,Road Less Traveled,NEO SOUL GUITAR,r&b,neo soul,0.817,0.312,7,-6.649,1,0.206,0.419,2.91e-06,0.0556,0.456,112.11,258750,2019,3
All We Do,Matt Quentin,49,Skyline,NEO SOUL GUITAR,r&b,neo soul,0.491,0.253,2,-15.562,1,0.0928,0.955,0.0008,0.168,0.422,84.33,170455,2019,1
ALAMAIM,DORJ,49,MUAR,NEO SOUL GUITAR,r&b,neo soul,0.64,0.456,9,-8.26,0,0.1,0.635,0.000494,0.0881,0.42,73.111,223147,2019,9
Friday (feat. Mané Fernandes),Farnell Newton,12,7 Days of Rain,NEO SOUL GUITAR,r&b,neo soul,0.665,0.364,6,-10.634,0,0.0433,0.665,0.378,0.153,0.364,77.989,185017,2019,3
Super Sad Always,Melanie Faye,59,Super Sad Always,NEO SOUL GUITAR,r&b,neo soul,0.634,0.417,9,-8.294,1,0.0619,0.801,0.0,0.302,0.52,123.075,193000,2019,12
**Bonus Track** 861,POSTA,13,98% | DƎMI LOVƎ II EP,NEO SOUL GUITAR,r&b,neo soul,0.66,0.586,7,-9.485,0,0.0833,0.197,0.922,0.116,0.195,74.996,172825,2019,4
Say Something,Jordan Rakei,12,Say Something,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.712,0.685,10,-8.225,0,0.124,0.341,0.000739,0.212,0.836,91.04,160966,2019,4
Alone in the Same Room,PWR CPL,35,Alone in the Same Room,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.451,0.699,1,-6.169,1,0.306,0.195,0.0,0.0958,0.627,98.453,253200,2019,1
Old School Heart,Arjuna Oakes,37,The Watcher - EP,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.548,0.593,11,-9.895,0,0.0908,0.445,3.05e-05,0.094,0.507,78.527,289042,2019,11
Balls,Olivia King,22,D.I.Y.,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.691,0.626,4,-4.588,0,0.172,0.115,0.0,0.0886,0.538,119.969,206000,2019,6
Is It So Wrong,Rachel Mazer,32,How Do We Get By,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.738,0.619,4,-7.991,1,0.0643,0.471,0.00112,0.222,0.575,94.986,200547,2019,3
Glow,Phoebe Day,19,Glow,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.41,0.587,9,-8.448,0,0.0537,0.136,0.00173,0.552,0.248,150.064,207000,2019,10
Never Let Me Go - Stan Forebee Remix,Mike Casey,35,Never Let Me Go (Stan Forebee Remix),Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.505,0.541,7,-12.517,0,0.0681,0.497,4.98e-06,0.161,0.278,76.089,153197,2019,3
Fantasy,Hana,20,Fantasy,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.732,0.287,2,-13.986,0,0.242,0.262,0.0,0.107,0.372,90.013,238167,2019,10
Teach Me,Alsogood,22,ProducerLife,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.721,0.624,8,-7.104,1,0.0616,0.618,0.0865,0.106,0.808,89.998,86482,2019,11
No Way,Tanaë,30,Talking to Myself,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.572,0.559,0,-8.48,0,0.208,0.0258,0.0,0.167,0.406,159.752,182040,2019,5
mello.w,.SØN,23,mello.w,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.561,0.228,10,-15.124,0,0.0753,0.537,0.799,0.556,0.149,80.02,126000,2019,12
Heaven,Mal V Moo,17,Heaven,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.839,0.289,0,-10.973,0,0.0835,0.413,3.09e-05,0.121,0.516,106.983,174868,2019,11
Know What I Want,August Wahh,33,Know What I Want,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.581,0.514,7,-8.364,1,0.0551,0.75,6.96e-05,0.171,0.258,80.034,292500,2019,12
Starving,LOVER,20,Starving,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.671,0.604,7,-4.88,1,0.0414,0.127,0.0146,0.104,0.598,77.47,154836,2019,8
Doing Alright,Bastian Steven,20,Doing Alright,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.803,0.664,9,-5.055,0,0.0321,0.00885,2.8e-06,0.186,0.923,127.636,167927,2019,11
Special Herbs,Alsogood,20,ProducerLife,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.826,0.555,4,-8.025,1,0.0665,0.644,0.726,0.112,0.234,79.824,136386,2019,11
Deep End,Arjuna Oakes,16,The Watcher - EP,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.502,0.418,9,-9.565,0,0.0344,0.744,0.000287,0.0737,0.283,80.083,244907,2019,11
Granada,500 Year Flood,15,Granada,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.599,0.423,8,-7.075,1,0.0914,0.208,0.000834,0.0773,0.893,139.636,221942,2019,10
Ella,Esmé,19,Ella,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.714,0.508,0,-8.197,0,0.0362,0.0911,0.0,0.167,0.379,136.419,189383,2019,8
Moon,Masakoi,35,Moon,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.801,0.211,1,-15.408,1,0.0465,0.356,0.0203,0.1,0.16,92.037,240125,2019,8
Peace,Olivia King,27,D.I.Y.,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.713,0.336,9,-8.687,0,0.0523,0.357,0.0,0.085,0.298,115.026,233739,2019,6
Madonna,Lexi Todd,15,Madonna,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.739,0.511,11,-7.037,0,0.124,0.734,0.00763,0.105,0.483,67.484,241859,2019,7
Velcro Shoes,Chameleonize,25,Velcro Shoes,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.619,0.65,5,-11.157,0,0.0455,0.0534,0.486,0.196,0.756,84.823,287500,2019,5
Velvet,falcxne,22,Velvet,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.788,0.68,7,-3.436,0,0.0437,0.038,0.00154,0.0499,0.911,95.01,172889,2019,8
Symphony,Kay Slice,19,Symphony,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.658,0.572,5,-7.085,1,0.0648,0.305,0.0,0.28,0.416,123.659,187137,2019,11
All Keeps Falling,Bastian Steven,41,All Keeps Falling,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.729,0.425,7,-7.981,1,0.206,0.256,0.0,0.382,0.37,152.091,231085,2019,12
Breaking My Rules,Shannon Chapman,21,Breaking My Rules,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.398,0.383,11,-11.123,0,0.0515,0.34,7.02e-05,0.639,0.35,175.648,245000,2019,9
Infinity,Hadassah,18,Infinity,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,neo soul,0.718,0.588,6,-12.307,0,0.0428,0.272,0.00265,0.126,0.261,99.976,172848,2019,2
Disconnected,Thilo,28,Disconnected,Groovy // Funky // Neo-Soul,r&b,neo soul,0.78,0.496,3,-8.214,1,0.0814,0.581,1.54e-06,0.945,0.545,93.088,246452,2019,5
Time,Sebastian Mikael,51,I C U U C ME Pt. II,Neo Soul 2019,r&b,neo soul,0.549,0.792,3,-6.279,1,0.226,0.452,0.0,0.0954,0.563,134.824,210909,2019,4
Whipped Cream,Ari Lennox,65,Shea Butter Baby,Neo Soul 2019,r&b,neo soul,0.741,0.397,6,-9.34,0,0.035,0.568,0.0,0.153,0.418,85.049,288532,2019,5
Lady Lady,Masego,0,Chill Soul,Neo Soul 2019,r&b,neo soul,0.638,0.666,2,-5.238,1,0.248,0.308,6.97e-06,0.202,0.465,99.178,154667,2019,7
Almeda,Solange,65,When I Get Home,Neo Soul 2019,r&b,neo soul,0.827,0.553,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120,2019,3
BMO,Ari Lennox,67,Shea Butter Baby,Neo Soul 2019,r&b,neo soul,0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,0.809,157.877,146914,2019,5
Shea Butter Baby (with J. Cole),Ari Lennox,69,Shea Butter Baby,Neo Soul 2019,r&b,neo soul,0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,0.0397,155.069,211610,2019,5
Love in the Sky,McClenney,37,Love In The Sky,Neo Soul 2019,r&b,neo soul,0.654,0.587,4,-8.463,0,0.0329,0.648,0.138,0.097,0.693,71.977,257693,2019,3
Speak To Me,Ari Lennox,21,Shea Butter Baby,Neo Soul 2019,r&b,neo soul,0.814,0.509,10,-8.587,0,0.0744,0.285,0.00337,0.116,0.665,154.885,224636,2019,5
Opinions,Gabri V,13,Opinions,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,r&b,neo soul,0.811,0.403,8,-16.949,1,0.254,0.687,0.00366,0.0933,0.539,140.006,178960,2019,12
Telltale,Cultivo,20,Telltale,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,r&b,neo soul,0.589,0.663,2,-8.226,0,0.0408,0.243,0.000104,0.131,0.511,97.16,292000,2019,12
Bag Uh Weed,Ehennuhsen,17,Bag Uh Weed,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,r&b,neo soul,0.76,0.59,8,-6.721,0,0.0634,0.146,0.0,0.145,0.762,119.995,180036,2019,4
Don't Dream It's Over - Recorded at Sound Stage Studios Nashville,Lauren Daigle,59,Spotify Singles,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul,0.765,0.495,8,-6.267,1,0.0421,0.711,0.00555,0.106,0.562,76.013,273507,2019,2
How Deep Is Your Love,Stan Taylor,38,How Deep Is Your Love,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul,0.456,0.228,11,-14.665,1,0.0495,0.847,1.58e-06,0.346,0.346,84.312,264000,2019,1
Before Dark,Such,26,Before Dark,Neo-Soul Essentials,r&b,neo soul,0.5,0.375,10,-11.341,0,0.126,0.843,0.000261,0.0977,0.291,75.383,252860,2019,1
The Sapling,David Gray,45,Gold in a Brass Age,Sexy Soul 2020,r&b,neo soul,0.611,0.415,5,-11.024,1,0.0335,0.742,0.0609,0.363,0.542,171.882,206333,2019,3
Hillside House,Wilder Woods,37,Wilder Woods,Sexy Soul 2020,r&b,neo soul,0.558,0.419,7,-9.974,1,0.0429,0.785,3.99e-06,0.0894,0.31,80.068,228730,2019,8
I Think of You,Sandra Lynn,42,I Think of You,Sexy Soul 2020,r&b,neo soul,0.505,0.598,6,-6.654,1,0.0302,0.297,1.66e-05,0.082,0.226,76.001,188587,2019,9
The Way She Loves Him (Live from Cinemusic),Shannon LaBrie,35,The Way She Loves Him (Live from Cinemusic),Sexy Soul 2020,r&b,neo soul,0.456,0.217,11,-13.567,1,0.0294,0.661,0.0,0.111,0.0765,94.323,269371,2019,10
If You Keep Leaving Me,Anderson East,26,Alive In Tennessee,Sexy Soul 2020,r&b,neo soul,0.305,0.506,11,-5.858,1,0.0372,0.278,6.33e-05,0.899,0.22,138.489,285439,2019,5
Loudness War,Fukkk Offf,33,Loudness War,Electro House 2020,edm,electro house,0.843,0.844,2,-4.779,1,0.0749,0.000609,0.166,0.0458,0.727,127.98,285000,2019,7
Rave,SOVTH,25,Rave,Electro House 2020,edm,electro house,0.786,0.955,5,-6.369,0,0.0606,0.000906,0.849,0.396,0.745,125.996,200015,2019,12
Outlaw,Bassjackers,38,The Biggest,Electro House 2020,edm,electro house,0.674,0.881,1,-4.15,0,0.0573,0.00792,0.576,0.127,0.0475,104.962,184716,2019,11
