track_name,track_artist,track_popularity,playlist_genre,track_album_release_year,track_album_release_month,metrics,value
We Are One (feat. Pearl Andersson) (TYMEN Remix),Laidback Luke,29,edm,2019,1,valence,0.0387
Metaphor,Alok,61,edm,2019,2,valence,0.267
Flip The Beat,Bassjackers,48,edm,2019,3,valence,0.0646
Bad Boy Flow,twoloud,31,edm,2019,3,valence,0.361
Runaway,Manse,44,edm,2019,3,valence,0.234
Jackpot,Chico Rose,16,edm,2019,3,valence,0.154
Enlighten Me,DubVision,9,edm,2019,4,valence,0.588
Say Something - RetroVision Remix,Lucas & Steve,62,edm,2019,3,valence,0.795
BARRACA,Garmiani,45,edm,2019,3,valence,0.935
Cake,Salvatore Ganacci,48,edm,2019,3,valence,0.493
Drive Me Home - Official Animal Sound 2019 Anthem,Jordan Jay,40,edm,2019,2,valence,0.422
No Trouble Now,YNKKX,17,edm,2019,6,valence,0.191
Bring It,Lost Chameleon,19,edm,2019,4,valence,0.477
Money,Brodi,14,edm,2019,5,valence,0.515
Cold Walls,Desert Minds,22,edm,2019,4,valence,0.168
Only You,Pete Kingsman,23,edm,2019,4,valence,0.521
I'm The OG,Brodi,14,edm,2019,2,valence,0.0848
In The Middle,Alesso,69,edm,2019,9,valence,0.633
Tell Your Friends (feat. Loote),The Him,49,edm,2019,3,valence,0.63
Interestelar,Groove Delight,62,edm,2019,9,valence,0.304
Going Back To You,Kehele Keff,39,edm,2019,11,valence,0.183
Life Is Music,Blasterjaxx,52,edm,2019,12,valence,0.0756
Make Believe,Quintino,47,edm,2019,10,valence,0.0653
The King (with Dzeko),Dimitri Vangelis & Wyman,62,edm,2019,6,valence,0.292
Can You Feel It,Tiësto,46,edm,2019,3,valence,0.426
TUTUTU,Quintino,49,edm,2019,4,valence,0.213
Money Money,Yves V,39,edm,2019,12,valence,0.302
Alive,Wasback,30,edm,2019,11,valence,0.0602
More Of Your Love,Justin Mylo,41,edm,2019,8,valence,0.225
The Flight,Dimitri Vegas & Like Mike,64,edm,2019,9,valence,0.269
Beast Mode,Kura,59,edm,2019,6,valence,0.0681
La Guitarra,ANG,31,edm,2019,9,valence,0.151
Reckless,Hardwell,57,edm,2019,7,valence,0.112
Scream Loud,Averdeck,33,edm,2019,11,valence,0.335
Primal,Bassjackers,42,edm,2019,9,valence,0.242
Bro Hymn,Quintino,23,edm,2019,10,valence,0.143
The Drill,Magnificence,58,edm,2019,10,valence,0.386
Tonka,Stoltenhoff,34,edm,2019,8,valence,0.613
Hide Away (feat. Envy Monroe),Blasterjaxx,42,edm,2019,6,valence,0.134
Lightspeed,Kura,33,edm,2019,9,valence,0.201
Snatch,Bassjackers,50,edm,2019,7,valence,0.353
Music Is Our Religion,Blasterjaxx,39,edm,2019,6,valence,0.266
Uno,John Christian,52,edm,2019,5,valence,0.0985
The Power (feat. Snap!),Tommie Sunshine,55,edm,2019,7,valence,0.817
Wonderful Together (feat. Envy Monroe),Blasterjaxx,53,edm,2019,6,valence,0.235
Night At The Opera,Kevu,34,edm,2019,8,valence,0.126
Hypnotize (feat. LexBlaze),Jasted,32,edm,2019,10,valence,0.325
Children Of Today,Blasterjaxx,59,edm,2019,4,valence,0.333
IZMIR,Ummet Ozcan,47,edm,2019,8,valence,0.26
Tokyo,Olly James,42,edm,2019,7,valence,0.176
Bass,MGM,22,edm,2019,7,valence,0.571
Super Friends (feat. Jack Wilby),Blasterjaxx,31,edm,2019,3,valence,0.326
Lost,Jay Hardway,43,edm,2019,6,valence,0.278
Vale Vale,Alok,56,edm,2019,8,valence,0.305
We Can Change (Infinity) - John Christian Remix,Trobi,36,edm,2019,5,valence,0.299
Aliens,Jay Hardway,41,edm,2019,2,valence,0.28
We Found Love - Sidney Samson Remix,Sultan + Shepard,1,edm,2019,8,valence,0.357
Ride It - Bentley Grey Remix,Regard,8,edm,2019,11,valence,0.644
I'm Not Alright - Frank Walker Remix,Loud Luxury,30,edm,2019,10,valence,0.689
Beat of My Heart (feat. Love Harder),Lost Frequencies,49,edm,2019,10,valence,0.296
RITMO (Bad Boys For Life) - Steve Aoki Remix,The Black Eyed Peas,63,edm,2019,12,valence,0.494
Congratulations,Don Diablo,51,edm,2019,11,valence,0.512
Storm (feat. Kyra Mastro) - Siks Remix,Famba,35,edm,2019,8,valence,0.851
Flames (with ZAYN),R3HAB,70,edm,2019,11,valence,0.441
Unlove You (feat. Ne-Yo),Armin van Buuren,38,edm,2019,10,valence,0.663
We Got Love - Joel Corry Remix,Sigala,57,edm,2019,12,valence,0.672
Time After Time (feat. Jessie Ware),Franky Wah,58,edm,2019,12,valence,0.216
Darkside (feat. marcos g),Rence,43,edm,2019,11,valence,0.423
Run It (feat. Annika Wells),Midnight Kids,54,edm,2019,12,valence,0.222
Feather,Lost Kings,45,edm,2019,10,valence,0.433
modern anxiety - Banx & Ranx Remix,Josef Salvat,36,edm,2019,12,valence,0.531
Nightfall,Franky Wah,42,edm,2019,11,valence,0.231
Somebody That I Used To Know (feat. April Ivy),AZTX,30,edm,2019,12,valence,0.558
Between The Lines,Amtrac,46,edm,2019,12,valence,0.0374
Gold,Digital Farm Animals,36,edm,2019,11,valence,0.766
Wave (feat. Mike Sabath) - R3hab Remix,Meghan Trainor,43,edm,2019,11,valence,0.212
It's Love (feat. Matthew Young),Cosmo's Midnight,58,edm,2019,11,valence,0.425
San Frandisco - Eli Brown Remix,Dom Dolla,45,edm,2019,11,valence,0.449
Make It Right (feat. Lauv) [EDM Remix],BTS,66,edm,2019,11,valence,0.238
EARFQUAKE - Channel Tres Remix,"Tyler, The Creator",57,edm,2019,10,valence,0.468
Summertime Love - Kingdom 93 Remix,Captain Cuts,30,edm,2019,10,valence,0.744
Flash Pose,Pabllo Vittar,53,edm,2019,10,valence,0.432
Something's Got To Give - Banx & Ranx Remix,Labrinth,37,edm,2019,10,valence,0.547
Flying On My Own - Dave Audé Remix,Céline Dion,39,edm,2019,6,valence,0.387
Breathe In,French Braids,16,edm,2019,10,valence,0.444
Hurts 2B Human (feat. Khalid) - Midnight Kids Remix,P!nk,52,edm,2019,10,valence,0.286
Summer Air (feat. Trevor Guthrie) - Sunnery James & Ryan Marciano Remix,Hardwell,15,edm,2019,10,valence,0.314
Dance X,Gesaffelstein,43,edm,2019,10,valence,0.0896
Who's Gonna Love U,Ryan Shepherd,29,edm,2019,8,valence,0.393
Swear to God - Dallerium Remix,Famba,36,edm,2019,6,valence,0.329
"Body on My (feat. Brando, Pitbull & Nicky Jam)",Loud Luxury,53,edm,2019,3,valence,0.687
BANG (with Helion),Medon,54,edm,2019,12,valence,0.251
Primum,Hallasen,40,edm,2019,12,valence,0.293
SAD,Bisken,46,edm,2019,10,valence,0.132
Violin 4.0 (Olympis Remix),Helion,46,edm,2019,12,valence,0.474
Hands Up,J-ZAID,24,edm,2019,12,valence,0.0393
Blue (with Olympis),Michael Blunt,49,edm,2019,11,valence,0.57
Nite,Vikström,36,edm,2019,6,valence,0.665
Sweet Dreams (Are Made of This),Kaan Pars,47,edm,2019,12,valence,0.467
Justice,Martin Hygard,15,edm,2019,12,valence,0.356
Wicked (with Helion),Medon,46,edm,2019,12,valence,0.0714
Bigger Dan,Paul Kold,45,edm,2019,12,valence,0.653
She Likes It,Mike L,32,edm,2019,12,valence,0.511
Takedown,Dirty Palm,52,edm,2019,12,valence,0.349
Crashing Down,TRFN,48,edm,2019,12,valence,0.343
Dracula,Alfons,42,edm,2019,10,valence,0.41
Back To Me,Vhask,21,edm,2019,12,valence,0.105
Violin V,Helion,33,edm,2019,11,valence,0.312
Tricky Tricky,W&W,62,edm,2019,11,valence,0.0919
Many Times,Mike Gudmann,31,edm,2019,12,valence,0.781
Alone (Ken Bauer Remix),Max Fail,44,edm,2019,12,valence,0.176
Piano,Sugar,30,edm,2019,11,valence,0.23
I'm Blue,BIMONTE,36,edm,2019,11,valence,0.064
eoh (Mike Emilio Remix),Olympis,44,edm,2019,12,valence,0.216
Move Your Body,Roldan Law,24,edm,2019,12,valence,0.0583
I Feel Like,Mike Gudmann,28,edm,2019,11,valence,0.383
Bounce,L1ND,23,edm,2019,12,valence,0.327
Taking Over,Contiez,30,edm,2019,12,valence,0.68
Feel Good,Dark Culture,18,edm,2019,12,valence,0.457
Be Mine,DeejaVu,21,edm,2019,11,valence,0.265
Outta My Zone,IBIA,33,edm,2019,11,valence,0.187
Savana,EMADUS,40,edm,2019,11,valence,0.173
Get Lost,DeejaVu,20,edm,2019,11,valence,0.174
Rapapa Bounce,Dewo,38,edm,2019,11,valence,0.804
Wrong (with Emund),Olympis,44,edm,2019,11,valence,0.375
Alone (feat. Anjulie & Jeffrey Jey),Marnik,66,edm,2019,11,valence,0.339
Set You Free,Fella,47,edm,2019,11,valence,0.238
Breathe,Hugh Graham,20,edm,2019,11,valence,0.374
Bailando,Mike Gudmann,27,edm,2019,10,valence,0.776
Say Damn,who.am.i,37,edm,2019,11,valence,0.734
Call The Parade,Treyy G,29,edm,2019,11,valence,0.277
Lucid,Contiez,28,edm,2019,11,valence,0.398
Move Your Body,Martin Mix,31,edm,2019,11,valence,0.299
I Want U,Martin Fritzon,22,edm,2019,11,valence,0.423
Monster,LUM!X,77,edm,2019,4,valence,0.607
The Spook,KSHMR,51,edm,2019,10,valence,0.294
Hectic,Vikström,20,edm,2019,10,valence,0.309
All Around The World (La La La) - LUM!X Remix,R3HAB,50,edm,2019,10,valence,0.338
Island Boy (feat. Elephant Man & GC (Gate Citizens)),Showtek,39,edm,2019,11,valence,0.673
eoh - Helion Remix,Hallasen,35,edm,2019,10,valence,0.206
Run Away,The Cousins,36,edm,2019,11,valence,0.698
Her Eyes,Rushin',36,edm,2019,10,valence,0.208
Promise,Mike Gudmann,25,edm,2019,11,valence,0.309
Fire,Hugh Graham,22,edm,2019,10,valence,0.117
Pharaoh,Helion,28,edm,2019,10,valence,0.255
Mirage,Bayza,24,edm,2019,10,valence,0.119
Supernova,Vettafaen,21,edm,2019,10,valence,0.118
Do Bad Well (feat. Nevve),KSHMR,62,edm,2019,10,valence,0.415
Stormbreaker,Andwell,20,edm,2019,10,valence,0.5
Charm,Nath Jennings,25,edm,2019,10,valence,0.105
Only Pain,Theis EZ,22,edm,2019,10,valence,0.529
Together,Vinsand,18,edm,2019,10,valence,0.298
Savage,Christian Wedvik,31,edm,2019,10,valence,0.698
Lunatic,Vikström,21,edm,2019,10,valence,0.141
Senseless,MARKZ,27,edm,2019,10,valence,0.145
Mysteria,Helion,29,edm,2019,10,valence,0.349
Saving This,HBz,34,edm,2019,10,valence,0.285
Tetris 2020,Adryx-G,28,edm,2019,9,valence,0.202
Vendetta,Woof Logik,32,edm,2019,9,valence,0.277
Recoil,K3L,29,edm,2019,10,valence,0.391
Brandvarm (Theis EZ Remix),Fremmed,32,edm,2019,10,valence,0.636
Hungarian Dance No 5,Alfons,38,edm,2019,10,valence,0.648
Popcorn,Helion,40,edm,2019,9,valence,0.366
Empty Space,Impulz,23,edm,2019,9,valence,0.299
Toy Monster,Azerkd,18,edm,2019,9,valence,0.128
Free,Theis EZ,42,edm,2019,9,valence,0.172
Up & Down,Nonni,19,edm,2019,9,valence,0.193
Midnight,EADWINE,18,edm,2019,9,valence,0.25
Shake 'Em,Vikström,30,edm,2019,9,valence,0.499
Violin 4.0,Helion,44,edm,2019,9,valence,0.376
Duro,Vikström,23,edm,2019,9,valence,0.218
Sultans Party,Adryx-G,40,edm,2019,9,valence,0.142
Bouncin' Ass,Vikström,24,edm,2019,9,valence,0.474
Better Than Me,Edvin & Tim,35,edm,2019,9,valence,0.249
Whisper,A Billion Robots,34,edm,2019,9,valence,0.118
Everything,Mike Gudmann,38,edm,2019,9,valence,0.209
Alive,R3HAB,62,edm,2019,8,valence,0.365
Don Dada - Mike Emilio Remix,Alfons,44,edm,2019,7,valence,0.12
Infinite,Djumpers,15,edm,2019,12,valence,0.0391
Mercy,Justin Hau,15,edm,2019,11,valence,0.122
Death & Desire (feat. Harrison) - Laidback Luke Remix,Knife Party,49,edm,2019,11,valence,0.445
One Second,MACHADO,17,edm,2019,11,valence,0.315
Omerta,Sandro Silva,43,edm,2019,11,valence,0.376
Turn It Up,Subliminals,21,edm,2019,11,valence,0.0883
Captain Quirck,Bassjackers,36,edm,2019,11,valence,0.544
Dead or Alive,OverLine,16,edm,2019,11,valence,0.161
Arabian Bounce,Wolfpack,41,edm,2019,11,valence,0.107
Platoon,Gaspar,14,edm,2019,11,valence,0.0735
Secret Of Natraja,VSNS,29,edm,2019,11,valence,0.322
What We Had,TBR,25,edm,2019,11,valence,0.34
Silence,Jetty Rachers,24,edm,2019,11,valence,0.0861
Astronaut,VINO,20,edm,2019,11,valence,0.269
Pardo,BreakdeX,10,edm,2019,10,valence,0.0662
In The Darkness,Firetek,28,edm,2019,11,valence,0.34
Tricky Tricky 2k19 - Radio Edit,Sequenza,40,edm,2019,5,valence,0.264
Afterlife,SIZE-S,11,edm,2019,10,valence,0.165
Future Technology,Pantac,21,edm,2019,11,valence,0.0352
Hold On To Me - ABZ Edit,SHKHR,9,edm,2019,11,valence,0.41
Galactica,Kaotix,16,edm,2019,9,valence,0.278
This Moment,Sunministers,7,edm,2019,9,valence,0.198
Get Dark,Thyse,7,edm,2019,10,valence,0.274
Atomic,SMH,9,edm,2019,10,valence,0.314
Swolla,Emre Cizmeci,14,edm,2019,10,valence,0.295
Savana (Radio Edit),NAEMS,18,edm,2019,10,valence,0.192
Get Down,Luke Bond,36,edm,2019,10,valence,0.15
Access Granted,YudaSibu,11,edm,2019,9,valence,0.309
Take On The World,SaberZ,30,edm,2019,10,valence,0.0934
Lift Me Up,M3:LO,9,edm,2019,10,valence,0.0613
Universe - Radio Edit,THRML,12,edm,2019,10,valence,0.0993
Colours - Pantac Remix,Loreno Mayer,17,edm,2019,10,valence,0.12
Illusion (Radio Edit),Ragunde,18,edm,2019,10,valence,0.0711
Rave Zurna,SOROUSH YARAHMADI,9,edm,2019,10,valence,0.189
What the F?!,Maurice West,38,edm,2019,10,valence,0.306
Another Day,Skarleth,14,edm,2019,8,valence,0.173
Over Again - Mr. Haunt X Remix,Shadw,9,edm,2019,8,valence,0.317
Reloaded,NIVIRO,11,edm,2019,8,valence,0.0979
Everybody Clap,Dimitri Vegas & Like Mike,49,edm,2019,8,valence,0.141
Latino,Itsmylife,9,edm,2019,8,valence,0.34
Caliente,NAEMS,13,edm,2019,8,valence,0.23
Turn Up,Dimitri Vegas & Like Mike,58,edm,2019,8,valence,0.101
Ahura Mazda,Sharp Man,9,edm,2019,8,valence,0.112
Access,TBR,18,edm,2019,8,valence,0.238
Back Again,Bullistik,24,edm,2019,12,valence,0.305
Anthem,Michael June,13,edm,2019,12,valence,0.45
Which Light Switch Is Which?,Scooter,46,edm,2019,12,valence,0.293
We Are Xtra,Mad Crow,39,edm,2019,11,valence,0.452
Breaking Me,Topic,75,edm,2019,12,valence,0.664
Get Up - Kosling Remix,Thomas Gold,38,edm,2019,12,valence,0.326
The Riddle - Steve Modana Radio Edit,Marc Korn,39,edm,2019,11,valence,0.519
Magical,Newclaess,45,edm,2019,12,valence,0.444
Moonlight Shadow - The Cleric Remix,Micast,43,edm,2019,11,valence,0.209
Falling,Giorno,35,edm,2019,12,valence,0.366
Bitter Sweet Symphony - Steve 80 Remix Edit,Nicky Starr,41,edm,2019,12,valence,0.365
Let The Music Guide You (ASOT 950 Anthem),Armin van Buuren,52,edm,2019,11,valence,0.196
I Don't Kiss the Air - Giorgio Gee Remix,Monaco Trash Machine,40,edm,2019,12,valence,0.515
Party All The Time - Club Mix,Gestört aber GeiL,44,edm,2019,11,valence,0.55
Hit the Light - Steve Modana Radio Edit,Semitoo,39,edm,2019,11,valence,0.146
Weekend Love,Steve Modana,46,edm,2019,10,valence,0.635
Boom (Turn It Up),Global Deejays,41,edm,2019,11,valence,0.801
God Is A Dancer (with Mabel),Tiësto,82,edm,2019,9,valence,0.833
You got the Love,Mr. Da-Nos,46,edm,2019,11,valence,0.388
Money,Klaas,63,edm,2019,10,valence,0.507
Younger - Club Mix,Jonas Blue,42,edm,2019,9,valence,0.696
No Superstar - Perfect Pitch Remix,Giorgio Gee,35,edm,2019,11,valence,0.17
High Pretentions - Moestwanted Remix,Felix & Dean,39,edm,2019,11,valence,0.583
Never Never (feat. Indiiana),Drenchill,63,edm,2019,8,valence,0.233
Celtic Anthem,Eastblock Bitches,36,edm,2019,10,valence,0.349
Do It Right,Perfect Pitch,45,edm,2019,8,valence,0.272
Stay the Whole Night,Mashmex,36,edm,2019,11,valence,0.467
Lit Bass - Radio Mix,Flip Capella,34,edm,2019,12,valence,0.477
Sunshine,Arnold Palmer,38,edm,2019,10,valence,0.546
Keep On Loving,Topic,51,edm,2019,9,valence,0.328
Ring The Alarm,Jonth,36,edm,2019,9,valence,0.262
Love On Myself - Keanu Silva Remix,Felix Jaehn,59,edm,2019,8,valence,0.605
BALLERN,Die Atzen,61,edm,2019,7,valence,0.255
Paralyzed - Steve 80 Remix,KENO,34,edm,2019,11,valence,0.474
Someone Like You - Mazza & Tenashar Remix,Klaas,50,edm,2019,10,valence,0.37
Galaxy,Paul van Dyk,54,edm,2019,9,valence,0.0351
Bang Bang,Neelix,56,edm,2019,9,valence,0.341
The Boom,ZIGGY X,37,edm,2019,10,valence,0.383
One Love,Rocco,31,edm,2019,9,valence,0.33
Save You,Richard Durand,47,edm,2019,9,valence,0.531
Sunlight in Your Eyes,Chavano,43,edm,2019,8,valence,0.314
Keep On Rockin',Da Tweekaz,50,edm,2019,9,valence,0.284
God Save the Rave,Scooter,65,edm,2019,5,valence,0.386
The Wave 2.0,Cosmic Gate,29,edm,2019,8,valence,0.0853
When We Were Still Young - Averro Remix,Klaas,53,edm,2019,9,valence,0.29
"Freitag, Samstag",Harris & Ford,65,edm,2019,5,valence,0.353
Darkness,Giorno,38,edm,2019,8,valence,0.208
The Twenty Five (Official Nature One Anthem 2019),Neelix,54,edm,2019,7,valence,0.622
The Oasis - Radio Edit,Talla 2XLC,39,edm,2019,6,valence,0.0929
Tell Me Why - Keanu Silva Remix,Sound Of Legend,46,edm,2019,5,valence,0.307
Heaven - Radio Edit,Steve 80,37,edm,2019,5,valence,0.682
Listen To Your Momma - Wildstylez Remix,Showtek,8,edm,2019,4,valence,0.136
Rollergirl - Steve 80 Remix,Sonera,33,edm,2019,8,valence,0.444
Collide,Rocco,37,edm,2019,2,valence,0.18
Pintados,Jenil,20,edm,2019,7,valence,0.416
Aeta,LaCrème,20,edm,2019,1,valence,0.459
Future - Short Cut,Beat Dragons,34,edm,2019,9,valence,0.329
Love First,YVR,26,edm,2019,4,valence,0.227
Sick enough to dance,the engy,36,edm,2019,10,valence,0.702
Superpowers,Dallas,40,edm,2019,12,valence,0.179
Bigger in the Inside,Flylitegemini,29,edm,2019,5,valence,0.667
Leave It to the Weather,Cabela and Schmitt,33,edm,2019,12,valence,0.793
Chinook,Jake Kaiser,27,edm,2019,12,valence,0.0788
On the Other Side,The Gallerys,26,edm,2019,11,valence,0.67
Show U,RMA,42,edm,2019,10,valence,0.173
Find You,Landon Forbes,50,edm,2019,12,valence,0.412
Conflict,Hellcutter,26,edm,2019,11,valence,0.422
Heroes,Joules,27,edm,2019,11,valence,0.405
Everything You Do,Spectral Knight,22,edm,2019,12,valence,0.277
She Could,Oreez,18,edm,2019,11,valence,0.26
Hell Yeah,SNADS,35,edm,2019,12,valence,0.659
Orchestra (Extended Mix),Chris Callovar,15,edm,2019,8,valence,0.379
Screens,Løyd,29,edm,2019,10,valence,0.0677
Take on the World,Jordan Matthew,31,edm,2019,8,valence,0.362
Flying Whale,Greenish,17,edm,2019,9,valence,0.158
A Ballad to Stupid Liars,Greenish,13,edm,2019,9,valence,0.239
Bold,Greenish,13,edm,2019,9,valence,0.397
Dropout Joe,Greenish,15,edm,2019,9,valence,0.206
Medicine,Firetek,37,edm,2019,12,valence,0.198
Jolly Roger,NAEMS,27,edm,2019,12,valence,0.478
Carnival - Dimitri Vegas & Like Mike Edit,Timmy Trumpet,65,edm,2019,11,valence,0.128
Absolute Zero,ZEROFREQ,19,edm,2019,11,valence,0.488
Do Ya Thing,Agus Zack,9,edm,2019,9,valence,0.0991
We Remember,Thomas Gold,37,edm,2019,11,valence,0.448
Feelings,Maydro,26,edm,2019,11,valence,0.231
Mithya - Extended Mix,RKSN,4,edm,2019,11,valence,0.374
We Came To Rave,SaberZ,39,edm,2019,10,valence,0.406
Sweet Dreams (9Lives Remix),Besomorph,31,edm,2019,10,valence,0.147
Voices In My Head,NIVIRO,47,edm,2019,10,valence,0.337
Torero,Cytrax,18,edm,2019,10,valence,0.157
Apocalypto,Wasback,26,edm,2019,10,valence,0.0983
Like This,Sebastian Park,30,edm,2019,11,valence,0.53
Pop N Rewind,Marc Benjamin,38,edm,2019,11,valence,0.656
Aether,DRIIIFT,7,edm,2019,9,valence,0.126
New World Sound,Tom & Jame,53,edm,2019,10,valence,0.683
On The Track,Hanzy,26,edm,2019,10,valence,0.16
Wanted - RetroVision Remix,NOTD,46,edm,2019,10,valence,0.593
Milk It,Rony Rex,46,edm,2019,5,valence,0.756
Enemy (feat. MPH),Deniz Koyu,37,edm,2019,10,valence,0.314
Push,Steff da Campo,50,edm,2019,9,valence,0.381
Alive,Armando,30,edm,2019,10,valence,0.363
Get on Up,Luis Rodriguez,9,edm,2019,9,valence,0.247
Mariachi,Dave Mak,18,edm,2019,9,valence,0.182
Social Media,Løyd,29,edm,2019,10,valence,0.429
Being Alive,Hardwell,49,edm,2019,1,valence,0.178
Apache Anthem,Wolfpack,24,edm,2019,1,valence,0.692
Friday (feat. JGUAR),MOTi,61,edm,2019,1,valence,0.421
The Night King,Graham Bell,33,edm,2019,1,valence,0.208
Wonderful Days,Cuebrick,44,edm,2019,1,valence,0.395
Identity,Ryos,46,edm,2019,1,valence,0.105
Zombie - Bassjackers Remix,Ran-D,51,edm,2019,1,valence,0.0696
Easy,Tritonal,40,edm,2019,1,valence,0.484
Repeat After Me,Dimitri Vegas & Like Mike,69,edm,2019,1,valence,0.179
Better Than This,KAAZE,47,edm,2019,1,valence,0.452
Let’s Get This Thing Started,John Christian,0,edm,2019,1,valence,0.122
Fire,MAKJ,35,edm,2019,1,valence,0.606
All I Do Is,Midtown Jack,6,edm,2019,1,valence,0.142
Guangzhou,Vigel,17,edm,2019,1,valence,0.237
You Are Not Alone,WildVibes,30,edm,2019,1,valence,0.229
Eclipse,Deniz Koyu,40,edm,2019,1,valence,0.201
Make It Move,ANG,34,edm,2019,1,valence,0.252
In My Arms,Alexander Popov,27,edm,2019,1,valence,0.264
Are You Listening,DubVision,44,edm,2019,1,valence,0.587
Don’t Tell Me,Matisse & Sadko,62,edm,2019,1,valence,0.575
Get Up,Tujamo,0,edm,2019,1,valence,0.639
Wild,VINAI,43,edm,2019,1,valence,0.145
Above The Tide,Radiology,29,edm,2019,1,valence,0.176
There For You,Jac & Harri,24,edm,2019,1,valence,0.373
Heartbeat,Metrush,9,edm,2019,1,valence,0.266
Reach For Tonight,Div Eadie,10,edm,2019,1,valence,0.224
Fall Again,Arcando,13,edm,2019,1,valence,0.341
Keep Us Down,Blackcode,17,edm,2019,1,valence,0.261
One Love (feat. KOCH),Sander van Doorn,37,edm,2019,1,valence,0.126
Destiny,Reggio,33,edm,2019,1,valence,0.248
Sun Is Shining - Firebeatz Remix,Funkstar De Luxe,51,edm,2019,1,valence,0.141
Isle Of Man,Jeff Retro,0,edm,2019,1,valence,0.265
Know You,Kill The Buzz,32,edm,2019,1,valence,0.211
The Grid,Ummet Ozcan,37,edm,2019,1,valence,0.145
Cyclop,Tim Gordon,10,edm,2019,1,valence,0.0797
Scared To Lose You,Karasso,1,edm,2019,1,valence,0.581
T-Shirt,Cuebrick,34,edm,2019,1,valence,0.304
Zero,Maddix,30,edm,2019,2,valence,0.0903
The Melody,NWYR,47,edm,2019,2,valence,0.262
Warriors,Paris Blohm,43,edm,2019,2,valence,0.0455
Headless Hobby Horse - Teamworx Remix,Dada Life,15,edm,2019,2,valence,0.229
The One - Radio Edit,Radiology,36,edm,2019,2,valence,0.353
Anything More (feat. Era Istrefi) - Will Sparks Remix,Steve Aoki,33,edm,2019,2,valence,0.034
Ring The Alarm,Nicky Romero,57,edm,2019,2,valence,0.313
Earthquake,Justin Prime,40,edm,2019,2,valence,0.0662
Supersonic (feat. Christian Burns),Swanky Tunes,53,edm,2019,2,valence,0.13
ResuRection - Maurice West Remix,Planet Perfecto Knights,48,edm,2019,2,valence,0.174
I Should Have Walked Away,KAAZE,63,edm,2019,2,valence,0.281
Feels Like,Vicetone,46,edm,2019,2,valence,0.496
La La La,Riggi & Piros,12,edm,2019,2,valence,0.12
Deeper,ANG,42,edm,2019,2,valence,0.0844
Summer ID,Manse,32,edm,2019,2,valence,0.0744
B Side Boogie - Sound Of Legend Remix,Dada Life,14,edm,2019,2,valence,0.158
Here Tomorrow,OUTRAGE,12,edm,2019,1,valence,0.226
How You Love Me (feat. Conor Maynard & Snoop Dogg) - Thomas Gold Remix,Hardwell,39,edm,2019,2,valence,0.657
